the valiant little tailor brothers grimm.txt, 0.9371, 0.8184, 0.2426, 0.5186, 0.000, 0.5100, 0.4542, 0.3664, 1.000, 0.2785
the water nix brothers grimm.txt, 0.1629, 0.2371, 0.3664, 0.2282, 1.000, 0.3241, 0.9201, 0.000, 0.5504, 0.1831
the water of life brothers grimm.txt, 0.1804, 0.000, 0.8394, 0.9754, 1.000, 0.7809, 0.7666, 0.4325, 0.6311, 0.6686
the wedding of mrs. fox brothers grimm.txt, 0.4468, 1.000, 0.4532, 0.000, 0.4653, 0.2901, 0.2912, 0.5089, 0.7300, 0.5230
the white bride and the black one brothers grimm.txt, 0.000, 0.2203, 0.7322, 1.000, 0.4487, 0.4884, 0.6351, 0.4202, 0.1980, 0.8340
the white hare and the crocodiles japanese writer.txt, 0.9283, 0.4388, 0.01384, 0.000, 0.1634, 0.4892, 0.8985, 0.4772, 0.6478, 1.000
the white snake brothers grimm.txt, 0.6826, 0.2434, 0.6632, 0.4414, 0.000, 0.2831, 0.4744, 0.2468, 1.000, 0.7629
the wilful child brothers grimm.txt, 0.2713, 1.000, 0.2849, 0.1390, 0.000, 0.4069, 0.5720, 0.04571, 0.4295, 0.2391
the willow wren and the bear brothers grimm.txt, 0.2889, 0.6478, 0.6669, 1.000, 0.03549, 0.6013, 0.5363, 0.000, 0.8454, 0.8379
the willow wren brothers grimm.txt, 0.000, 0.7975, 0.9436, 0.4215, 0.6386, 0.3141, 0.1235, 1.000, 0.7627, 0.8994
the wind tells about waldemar daa and his daughters h c andersen.txt, 0.6534, 0.5542, 0.000, 0.4727, 1.000, 0.07627, 0.2369, 0.1695, 0.1943, 0.04515
the wise servant brothers grimm.txt, 0.7015, 1.000, 0.5260, 0.7960, 0.8314, 0.4314, 0.000, 0.6256, 0.9248, 0.4524
the wishing table the gold ass and the cudgel in the sack brothers grimm.txt, 0.7776, 0.000, 0.9771, 0.8465, 1.000, 0.8221, 0.3446, 0.2496, 0.2202, 0.6622
the wolf and the fox brothers grimm.txt, 0.1072, 0.6087, 0.01363, 0.2486, 1.000, 0.000, 0.2628, 0.5385, 0.4675, 0.4103
the wolf and the man brothers grimm.txt, 0.7520, 1.000, 0.7673, 0.9705, 0.5741, 0.6848, 0.5139, 0.7535, 0.8416, 0.000
the wolf and the seven little kids brothers grimm.txt, 0.4361, 0.8120, 0.5920, 0.02567, 0.09386, 0.8658, 0.1034, 1.000, 0.000, 0.03588
the wonderful musician brothers grimm.txt, 0.3622, 0.3143, 0.2236, 0.1113, 0.02547, 0.1578, 1.000, 0.2742, 0.4322, 0.000
the young giant brothers grimm.txt, 0.8257, 0.9087, 0.8530, 0.9260, 1.000, 0.000, 0.5110, 0.1982, 0.3830, 0.8108
there is a difference h c andersen.txt, 0.7344, 1.000, 0.5656, 0.000, 0.2368, 0.4702, 0.7419, 0.3770, 0.6625, 0.7185
third visit h c andersen.txt, 0.009010, 0.1815, 0.7539, 0.000, 0.8732, 0.8957, 1.000, 0.7577, 0.2866, 0.8830
thirtieth evening h c andersen.txt, 0.000, 0.2907, 0.4587, 0.8923, 0.1240, 0.5552, 1.000, 0.8551, 0.7285, 0.5045
thirty first evening h c andersen.txt, 0.2999, 0.9257, 0.000, 0.1885, 0.4728, 0.04755, 0.3061, 0.8001, 1.000, 0.03575
thirty second evening h c andersen.txt, 0.000, 0.7571, 0.5459, 0.8105, 0.7698, 0.9356, 1.000, 0.3401, 0.2576, 0.3801
thumbling as journeyman brothers grimm.txt, 0.9367, 0.5548, 0.1916, 0.1652, 0.3228, 0.000, 0.6476, 0.3636, 0.8058, 1.000
thumbling brothers grimm.txt, 1.000, 0.3778, 0.6200, 0.07280, 0.000, 0.1424, 0.4180, 0.6904, 0.1898, 0.7964
twelfth evening h c andersen.txt, 0.9159, 0.4570, 1.000, 0.000, 0.6866, 0.2425, 0.3122, 0.5980, 0.1796, 0.5382
twentieth evening h c andersen.txt, 0.000, 0.5448, 0.2477, 1.000, 0.4939, 0.6161, 0.4743, 0.4032, 0.6770, 0.1908
twenty eighth evening h c andersen.txt, 0.000, 0.5283, 0.3463, 1.000, 0.3539, 0.8340, 0.6775, 0.3429, 0.4910, 0.3645
twenty first evening h c andersen.txt, 0.2124, 1.000, 0.1824, 0.5078, 0.5386, 0.1331, 0.3652, 0.07464, 0.000, 0.3419
twenty fourth evening h c andersen.txt, 0.000, 0.4764, 0.4487, 0.7238, 0.2627, 1.000, 0.4152, 0.5721, 0.2285, 0.9413
twenty second evening h c andersen.txt, 0.000, 0.4796, 0.6587, 0.5727, 1.000, 0.9327, 0.6931, 0.5732, 0.5914, 0.5083
twenty third evening h c andersen.txt, 0.5340, 0.06447, 0.4832, 0.2978, 0.1670, 0.000, 0.3764, 0.8223, 1.000, 0.2250
under the willow tree h c andersen.txt, 0.5492, 0.3938, 0.9040, 0.000, 0.3309, 0.1674, 0.5055, 1.000, 0.8359, 0.6575
what the moon saw h c andersen.txt, 0.2793, 0.7241, 0.3359, 0.4317, 1.000, 0.000, 0.2030, 0.006773, 0.9402, 0.2267
what the old man does is always right h c andersen.txt, 0.4601, 0.3751, 1.000, 0.7322, 0.2278, 0.000, 0.6418, 0.4982, 0.8667, 0.4631
why the fish laughed indian writer.txt, 0.2164, 0.8564, 1.000, 0.3915, 0.5863, 0.000, 0.2034, 0.6077, 0.5842, 0.4897
wise folks brothers grimm.txt, 0.3117, 0.000, 0.7301, 0.09082, 0.4963, 0.5962, 0.8175, 0.6768, 1.000, 0.5583
