the goblin and the huckster h c andersen.txt, -0.0005959408556811291
the goblin of adachigahara japanese writer.txt, -0.06474563401670494
the godfather brothers grimm.txt, -0.035226455787203396
the gold children brothers grimm.txt, 0.017283459344740633
the gold giving serpent indian writer.txt, -0.026194349948232564
the golden bird brothers grimm.txt, -0.05799729616334903
the golden goose brothers grimm.txt, 0.002890482817685425
the golden key brothers grimm.txt, -0.00027285129604361915
the good bargain brothers grimm.txt, 0.05572876071706945
the goose girl at the well brothers grimm.txt, 0.017694906213885097
the goose girl brothers grimm.txt, 0.004858278955954453
the grave mound brothers grimm.txt, 0.014403587443946186
the griffin brothers grimm.txt, -0.051202051501228626
the happy hunter and the skillful fisher japanese writer.txt, 0.029376971608832514
the hare and the hedgehog brothers grimm.txt, -0.009737510584250708
the hare s bride brothers grimm.txt, -0.038154039347007104
the hermit la fontain.txt, 0.04887623152709368
the husband confessor la fontain.txt, -0.0708836310960888
the hut in the forest brothers grimm.txt, 0.04279857589815528
the impossible thing la fontain.txt, -0.015966874909196627
the indiscreet confessions la fontain.txt, -0.03676802780191126
the iron stove brothers grimm.txt, 0.02707110890104423
the ivory city and its fairy princess indian writer.txt, 0.024404436460204616
the jealous husband la fontain.txt, -0.008475689881734572
the jelly fish and the monkey japanese writer.txt, -0.014808735014674237
the jew among thorns brothers grimm.txt, -0.02696962212892103
the juniper tree brothers grimm.txt, -0.02501982029598331
the king of persia and the princess of the sea arabian writer.txt, -0.04977004104643647
the king of the golden mountain brothers grimm.txt, -0.05433033253720369
the king s son who feared nothing brothers grimm.txt, 0.04736999402271376
the knapsack the hat and the horn brothers grimm.txt, -0.06902253201491342
the lambikin indian writer.txt, -0.0817006269592476
the lambkin and the little fish brothers grimm.txt, 0.05853862212943635
the lazy spinner brothers grimm.txt, -0.015841081994928174
the little bell la fontain.txt, -0.014784313725490179
the little dog la fontain.txt, -0.022517048139895877
the little folks presents brothers grimm.txt, -0.0829900164286618
the little peasant brothers grimm.txt, -0.05481529184473989
the loggers come arthur scott bailey.txt, 0.010376091336467419
the loss of the talisman arabian writer.txt, -0.038245292181515844
the louse and the flea brothers grimm.txt, 0.04502617801047119
the magic fiddle indian writer.txt, -0.03324137931034467
the magick cup la fontain.txt, 0.037134363416155794
the magnificent la fontain.txt, 0.04303693730609385
the maid of brakel brothers grimm.txt, 0.06820396232543036
the mandrake la fontain.txt, -0.011364820692595635
the marsh king s daughter h c andersen.txt, 0.06102388733533324
the master thief brothers grimm.txt, -0.06903229448961176
the monks of catalonia la fontain.txt, -0.09039382961318192
the moon brothers grimm.txt, -0.0553429249895238
the mouse the bird and the sausage brothers grimm.txt, -0.08051326663766856
the muleteer la fontain.txt, 0.02723942113940276
the nail brothers grimm.txt, -0.1
the nightingale la fontain.txt, 0.012039008309868903
the nix of the mill pond brothers grimm.txt, -0.020793968890161406
the ogre of rashomon japanese writer.txt, -0.026815688201097438
the old bachelor s nightcap h c andersen.txt, 0.08444880990451793
the old gravestone h c andersen.txt, 0.0207784773898112
the old man and his grandson brothers grimm.txt, -0.01168051708217912
the old man s calendar la fontain.txt, -0.03252156265854894
the old woman in the wood brothers grimm.txt, 0.07714785887422579
the owl brothers grimm.txt, -0.03844401412461552
the pack of ragamuffins brothers grimm.txt, -0.051846190028222015
the peasant and his angry lord la fontain.txt, 0.04020236087689716
the peasant and the devil brothers grimm.txt, -0.0025024061597690326
the peasant in heaven brothers grimm.txt, 0.08182258846340282
